Person_id,Family_Number,Person_Number,Person_Name,Relation_to_Head,Gender,Age,Nationality_Type,Nationality,Trips_Done,Occupation_Status,Occupation_Type,Usual_Mode_of_Travel,License_Type,Bus_Pass,Special_Needs,Car_Available,Person_id_bk,Age_Group,Occupation_Group,Family_income_band,Family_cars,HH_Car_AV,p_car_AV,Tour,Trip,Goout,Inc_group,Inc_group_order,PersonGroup,PersonGroup_inc,PersonGroup_inc_cv,Old_car_AV,B,E,H,O,S,W,X,Y
2042802,20428,2,Ms. B,Wife,Female,29,Saudi,,Yes,Full Time Employed,Medical Hospital - Health Center (Governmental),Car as Driver,Car Only,No,No Problem,Always,2042802,25-34,W,9,2,Car_Av,CA,1,4,1,H,3H,Saudi_W_Female,Saudi_W_Female_3H,Saudi_W_Female_3H_CA,CA,0,0,1,1,0,2,0,0
2042803,20428,3,Mr. C,Son/Daughter,Male,2,Non-Saudi Arab,Yemen,no,Child not at nursery,,,No License,,No Problem,,2042803,<=5,NW,9,2,Car_Av,NCA,0,0,0,H,3H,Non-Saudi Arab_NW_Male,Non-Saudi Arab_NW_Male_3H,Non-Saudi Arab_NW_Male_3H_NCA,NCA,0,0,0,0,0,0,0,0
2099701,20997,1,Mr. A,Head of Household,Male,41,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2099701,34-44,W,8,1,Car_Av,CA,2,7,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,2,1,1,1,0,2
2099702,20997,2,Ms. B,Wife,Female,35,Saudi,,No reason to get out,House Person,,,No License,No,No Problem,Never,2099702,34-44,NW,8,1,Car_Av,NCA,0,0,0,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_NCA,NCA,0,0,0,0,0,0,0,0
2099703,20997,3,Mr. C,Son/Daughter,Male,11,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Never,2099703,06-Nov,SP,8,1,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,NCA,0,1,1,0,0,0,0,0
2099704,20997,4,Mr. D,Son/Daughter,Male,7,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Never,2099704,06-Nov,SP,8,1,Car_Av,CA,1,3,1,H,3H,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,NCA,0,1,1,1,0,0,0,0
2338701,23387,1,Mr. A,Head of Household,Male,67,Non-Saudi Arab,Lebanon,Yes,Full Time Employed,personal office,20+ mins walk,No License,No,No Problem,Never,2338701,65-74,W,3,0,Car_Nav,NCA,1,2,1,L,1L,Non-Saudi Arab_W_Male,Non-Saudi Arab_W_Male_1L,Non-Saudi Arab_W_Male_1L_NCA,NCA,0,0,1,0,0,1,0,0
2338702,23387,2,Ms. B,Wife,Female,52,Non-Saudi Arab,Lebanon,Yes,House Person,,,No License,No,No Problem,Never,2338702,45-54,NW,3,0,Car_Nav,NCA,1,2,1,L,1L,Non-Saudi Arab_NW_Female,Non-Saudi Arab_NW_Female_1L,Non-Saudi Arab_NW_Female_1L_NCA,NCA,0,0,1,1,0,0,0,0
2338703,23387,3,Mr. C,Son/Daughter,Male,26,Non-Saudi Arab,Lebanon,Yes,Full Time Employed,personal office,20+ mins walk,Car Only,No,No Problem,Never,2338703,25-34,W,3,0,Car_Nav,NCA,1,2,1,L,1L,Non-Saudi Arab_W_Male,Non-Saudi Arab_W_Male_1L,Non-Saudi Arab_W_Male_1L_NCA,NCA,0,0,1,0,0,1,0,0
2338704,23387,4,Ms. D,Son/Daughter,Female,28,Non-Saudi Arab,Lebanon,Yes,House Person,,,No License,No,No Problem,Never,2338704,25-34,NW,3,0,Car_Nav,NCA,1,2,1,L,1L,Non-Saudi Arab_NW_Female,Non-Saudi Arab_NW_Female_1L,Non-Saudi Arab_NW_Female_1L_NCA,NCA,0,0,1,0,1,0,0,0
2066701,20667,1,Mr. A,Head of Household,Male,68,Non-Saudi Arab,Somalia,Big Omar,Unemployed,,,Car Only,No,No Problem,Always,2066701,65-74,NW,4,1,Car_Av,CA,0,0,0,L,1L,Non-Saudi Arab_NW_Male,Non-Saudi Arab_NW_Male_1L,Non-Saudi Arab_NW_Male_1L_CA,CA,0,0,0,0,0,0,0,0
2066702,20667,2,Mr. B,Son/Daughter,Male,30,Non-Saudi Arab,Somalia,unemployed,Unemployed,,,Car Only,No,No Problem,Sometimes,2066702,25-34,NW,4,1,Car_Av,NCA,0,0,0,L,1L,Non-Saudi Arab_NW_Male,Non-Saudi Arab_NW_Male_1L,Non-Saudi Arab_NW_Male_1L_NCA,NCA,0,0,0,0,0,0,0,0
2066703,20667,3,Ms. C,Son/Daughter,Female,23,Non-Saudi Arab,Somalia,Yes,Student - College: Full-Time (does not work),Education - university,,Car Only,No,No Problem,Sometimes,2066703,18-24,S,4,1,Car_Av,CA,1,2,1,L,1L,Non-Saudi Arab_S_Female,Non-Saudi Arab_S_Female,Non-Saudi Arab_S_Female_CA,NCA,0,1,1,0,0,0,0,0
2066704,20667,4,Mr. D,Son/Daughter,Male,17,Non-Saudi Arab,Somalia,Yes,Student - Primary School,,Punlic Transport,No License,No,No Problem,Sometimes,2066704,16-17,SP,4,1,Car_Av,CA,1,2,1,L,1L,Non-Saudi Arab_SP_Male,Non-Saudi Arab_SP_Male,Non-Saudi Arab_SP_Male_CA,NCA,0,1,1,0,0,0,0,0
2040001,20400,1,Ms. A,Head of Household,Female,25-34,Saudi,,Yes,Unemployed,,,Car Only,No,No Problem,Always,2040001,25-34,NW,4,1,Car_Av,CA,3,6,1,L,1L,Saudi_NW_Female,Saudi_NW_Female_1L,Saudi_NW_Female_1L_CA,CA,0,0,3,2,1,0,0,0
2432501,24325,1,Ms. A,Head of Household,Female,45,Saudi,,nothing,Unemployed,,,No License,No,No Problem,Always,2432501,45-54,NW,5,2,Car_Av,CA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_CA,CA,0,0,0,0,0,0,0,0
2432502,24325,2,Mr. B,Son/Daughter,Male,28,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2432502,25-34,W,5,2,Car_Av,CA,2,4,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,2,1,0,1,0,0
2432503,24325,3,Mr. C,Son/Daughter,Male,17,Saudi,,Yes,Student - Secondary School,,Car as Passenger,No License,No,No Problem,Sometimes,2432503,16-17,SS,5,2,Car_Av,CA,1,2,1,M,2M,Saudi_SS_Male,Saudi_SS_Male,Saudi_SS_Male_CA,CA,0,1,1,0,0,0,0,0
2462001,24620,1,Mr. A,Head of Household,Male,40,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2462001,34-44,W,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,1,0,0,1,0,0
2462002,24620,2,Ms. B,Wife,Female,38,Saudi,,sick,House Person,,,No License,No,No Problem,Sometimes,2462002,34-44,NW,8,2,Car_Av,NCA,0,0,0,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_NCA,NCA,0,0,0,0,0,0,0,0
2462003,24620,3,Ms. C,Son/Daughter,Female,20,Saudi,,Yes,Student - University: Full-Time (does not work),,,No License,No,No Problem,Sometimes,2462003,18-24,S,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_S_Female,Saudi_S_Female,Saudi_S_Female_CA,NCA,0,1,1,0,0,0,0,0
2462004,24620,4,Ms. D,Son/Daughter,Female,19,Saudi,,Yes,Student - University: Full-Time (does not work),,,No License,No,No Problem,Sometimes,2462004,18-24,S,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_S_Female,Saudi_S_Female,Saudi_S_Female_CA,NCA,0,1,1,0,0,0,0,0
2462005,24620,5,Ms. E,Parents / Grandparents,Female,68,Saudi,,nothing,House Person,,,No License,No,No Problem,Always,2462005,65-74,NW,8,2,Car_Av,CA,0,0,0,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,CA,0,0,0,0,0,0,0,0
2462006,24620,6,Ms. F,Siblings,Female,55,Saudi,,Yes,Full Time Employed,Offices - government,Car as Passenger,No License,No,No Problem,Sometimes,2462006,55-64,W,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_W_Female,Saudi_W_Female_3H,Saudi_W_Female_3H_CA,CA,0,0,1,0,0,1,0,0
2462007,24620,7,Ms. G,Siblings,Female,40,Saudi,,Yes,Unemployed,,,No License,No,No Problem,Sometimes,2462007,34-44,NW,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,NCA,0,0,1,0,1,0,0,0
2462008,24620,8,Mr. H,Non-Relative,Male,50,Non-Saudi Non-Arab,Pakistan,Yes,Full Time Employed,personal driver,<5 mins walk,Car Only,No,No Problem,Always,2462008,45-54,W,8,2,Car_Av,CA,4,8,1,H,3H,Non-Saudi Non-Arab_W_Male,Non-Saudi Non-Arab_W_Male_3H,Non-Saudi Non-Arab_W_Male_3H_CA,CA,0,0,4,0,0,0,2,2
2462009,24620,9,Mr. I,Son/Daughter,Male,8,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Sometimes,2462009,06-Nov,SP,8,2,Car_Av,CA,2,4,1,H,3H,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,2,0,1,0,0,0
2462010,24620,10,Ms. J,Son/Daughter,Female,16,Saudi,,Yes,Student - Secondary School,,Car as Passenger,No License,No,No Problem,Sometimes,2462010,16-17,SS,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_SS_Female,Saudi_SS_Female,Saudi_SS_Female_CA,CA,0,1,1,0,0,0,0,0
2228301,22283,1,Ms. A,Head of Household,Female,45-54,Saudi,,Yes,Unemployed,,,No License,No,No Problem,Never,2228301,45-54,NW,99,1,Car_Av,NCA,2,4,1,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_NCA,NCA,0,0,2,1,1,0,0,0
2228302,22283,2,Ms. B,Son/Daughter,Female,25-34,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,Difficulty to Walk / Stand,Always,2228302,25-34,W,99,1,Car_Av,CA,2,4,1,M,2M,Saudi_W_Female,Saudi_W_Female_2M,Saudi_W_Female_2M_CA,CA,0,0,2,1,0,1,0,0
2338901,23389,1,Mr. A,Head of Household,Male,32,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2338901,25-34,W,4,1,Car_Av,CA,1,2,1,L,1L,Saudi_W_Male,Saudi_W_Male_1L,Saudi_W_Male_1L_CA,CA,0,0,1,0,0,1,0,0
2338902,23389,2,Ms. B,Wife,Female,28,Saudi,,Yes,House Person,,,No License,No,No Problem,Always,2338902,25-34,NW,4,1,Car_Av,CA,1,2,1,L,1L,Saudi_NW_Female,Saudi_NW_Female_1L,Saudi_NW_Female_1L_CA,CA,0,0,1,1,0,0,0,0
2338903,23389,3,Mr. C,Son/Daughter,Male,4,Saudi,,no,Child not at nursery,,,No License,,No Problem,,2338903,<=5,NW,4,1,Car_Av,NCA,0,0,0,L,1L,Saudi_NW_Male,Saudi_NW_Male_1L,Saudi_NW_Male_1L_NCA,NCA,0,0,0,0,0,0,0,0
2100201,21002,1,Mr. A,Head of Household,Male,35,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2100201,34-44,W,8,1,Car_Av,CA,2,5,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,2,0,1,1,0,1
2100202,21002,2,Ms. B,Wife,Female,25,Saudi,,to the disease,House Person,,,No License,No,No Problem,Never,2100202,25-34,NW,8,1,Car_Av,NCA,0,0,0,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_NCA,NCA,0,0,0,0,0,0,0,0
2100203,21002,3,Ms. C,Son/Daughter,Female,10,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Never,2100203,06-Nov,SP,8,1,Car_Av,CA,2,4,1,H,3H,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,NCA,0,1,2,0,1,0,0,0
2100204,21002,4,Ms. D,Son/Daughter,Female,9,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Never,2100204,06-Nov,SP,8,1,Car_Av,CA,2,4,1,H,3H,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,NCA,0,1,2,0,1,0,0,0
2100205,21002,5,Mr. E,Son/Daughter,Male,1,Saudi,,no,Child not at nursery,,,No License,,No Problem,,2100205,<=5,NW,8,1,Car_Av,NCA,0,0,0,H,3H,Saudi_NW_Male,Saudi_NW_Male_3H,Saudi_NW_Male_3H_NCA,NCA,0,0,0,0,0,0,0,0
2112601,21126,1,Mr. A,Head of Household,Male,39,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2112601,34-44,W,7,1,Car_Av,CA,2,6,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,2,0,1,1,0,2
2112602,21126,2,Mr. B,Husband,Male,34,Saudi,,homework,Unemployed,,,No License,No,No Problem,Sometimes,2112602,25-34,NW,7,1,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Male,Saudi_NW_Male_2M,Saudi_NW_Male_2M_NCA,NCA,0,0,0,0,0,0,0,0
2112603,21126,3,Mr. C,Son/Daughter,Male,14,Saudi,,Yes,Student - Primary School,,Car as Passenger,No License,No,No Problem,Sometimes,2112603,Dec-15,SP,7,1,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2112604,21126,4,Mr. D,Son/Daughter,Male,11,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Sometimes,2112604,06-Nov,SP,7,1,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2112605,21126,5,Mr. E,Son/Daughter,Male,8,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Sometimes,2112605,06-Nov,SP,7,1,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2007701,20077,1,Mr. A,Head of Household,Male,49,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2007701,45-54,W,6,2,Car_Av,CA,1,2,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,1,0,0,1,0,0
2007702,20077,2,Ms. B,Wife,Female,40,Saudi,,housewife,Unemployed,,,No License,No,No Problem,Sometimes,2007702,34-44,NW,6,2,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_NCA,NCA,0,0,0,0,0,0,0,0
2007703,20077,3,Mr. C,Son/Daughter,Male,19,Saudi,,He plays network games all the time,Unemployed,,,Car Only,No,Wheelchair User,Sometimes,2007703,18-24,NW,6,2,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Male,Saudi_NW_Male_2M,Saudi_NW_Male_2M_NCA,NCA,0,0,0,0,0,0,0,0
2007704,20077,4,Mr. D,Son/Daughter,Male,20,Saudi,,network games,Unemployed,,,Car Only,No,No Problem,Sometimes,2007704,18-24,NW,6,2,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Male,Saudi_NW_Male_2M,Saudi_NW_Male_2M_NCA,NCA,0,0,0,0,0,0,0,0
2007705,20077,5,Ms. E,Son/Daughter,Female,13,Saudi,,Yes,Student - Primary School,,Car as Passenger,No License,No,No Problem,Never,2007705,Dec-15,SP,6,2,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,NCA,0,1,1,0,0,0,0,0
2221301,22213,1,Mr. A,Head of Household,Male,56,Saudi,,Yes,Retired,,,Car Only,No,No Problem,Always,2221301,55-64,NW,99,3,Car_Av,CA,1,2,1,H,3H,Saudi_NW_Male,Saudi_NW_Male_3H,Saudi_NW_Male_3H_CA,CA,0,0,1,0,0,1,0,0
2221302,22213,2,Ms. B,Wife,Female,53,Saudi,,Yes,Unemployed,,,Car Only,No,No Problem,Always,2221302,45-54,NW,99,3,Car_Av,CA,1,2,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,CA,0,0,1,1,0,0,0,0
2221303,22213,3,Ms. C,Son/Daughter,Female,25,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2221303,25-34,W,99,3,Car_Av,CA,2,5,1,H,3H,Saudi_W_Female,Saudi_W_Female_3H,Saudi_W_Female_3H_CA,CA,0,1,2,1,0,1,0,0
2221304,22213,4,Mr. D,Son/Daughter,Male,23,Saudi,,Yes,Student - University: Full-Time (does not work),,,Car Only,No,No Problem,Always,2221304,18-24,S,99,3,Car_Av,CA,1,2,1,H,3H,Saudi_S_Male,Saudi_S_Male,Saudi_S_Male_CA,CA,0,1,1,0,0,0,0,0
2221305,22213,5,Ms. E,Son/Daughter,Female,17,Saudi,,absence,Student - Secondary School,,Car as Passenger,No License,No,No Problem,Always,2221305,16-17,SS,99,3,Car_Av,CA,0,0,0,H,3H,Saudi_SS_Female,Saudi_SS_Female,Saudi_SS_Female_CA,CA,0,0,0,0,0,0,0,0
2221306,22213,6,Ms. F,Son/Daughter,Female,15,Saudi,,Yes,Student - Primary School,,Car as Passenger,No License,No,No Problem,Always,2221306,Dec-15,SP,99,3,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2066801,20668,1,Mr. A,Head of Household,Male,51,Saudi,,retired و,Retired,,,Car Only,No,No Problem,Always,2066801,45-54,NW,6,3,Car_Av,CA,0,0,0,M,2M,Saudi_NW_Male,Saudi_NW_Male_2M,Saudi_NW_Male_2M_CA,CA,0,0,0,0,0,0,0,0
2066802,20668,2,Ms. B,Wife,Female,48,Saudi,,Housewife,Unemployed,,,No License,No,No Problem,Always,2066802,45-54,NW,6,3,Car_Av,CA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_CA,CA,0,0,0,0,0,0,0,0
2066803,20668,3,Mr. C,Son/Daughter,Male,28,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2066803,25-34,W,6,3,Car_Av,CA,1,2,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,1,0,0,1,0,0
2066804,20668,4,Mr. D,Son/Daughter,Male,26,Saudi,,Yes,Full Time Employed,Transport - port / port,Car as Driver,Car Only,No,No Problem,Always,2066804,25-34,W,6,3,Car_Av,CA,1,2,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,1,0,0,1,0,0
2066805,20668,5,Mr. E,Son/Daughter,Male,24,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2066805,18-24,W,6,3,Car_Av,CA,1,2,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,1,0,0,1,0,0
2066806,20668,6,Ms. F,Son/Daughter,Female,22,Saudi,,idle,Unemployed,,,Car Only,No,No Problem,Always,2066806,18-24,NW,6,3,Car_Av,CA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_CA,CA,0,0,0,0,0,0,0,0
2066807,20668,7,Ms. G,Son/Daughter,Female,<=5,Saudi,,Guaranteed for less than a year,Refused to Answer,,,No License,,No Problem,,2066807,<=5,NW,6,3,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_NCA,NCA,0,0,0,0,0,0,0,0
2221401,22214,1,Ms. A,Head of Household,Female,82,Saudi,,Yes,Unemployed,,,No License,No,No Problem,Sometimes,2221401,75+,NW,99,1,Car_Av,NCA,1,2,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_NCA,NCA,0,0,1,1,0,0,0,0
2221402,22214,2,Ms. B,Son/Daughter,Female,61,Saudi,,Yes,Unemployed,,,No License,No,No Problem,Sometimes,2221402,55-64,NW,99,1,Car_Av,NCA,1,2,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_NCA,NCA,0,0,1,0,1,0,0,0
2315601,23156,1,Ms. A,Head of Household,Female,44,Saudi,,Yes,Full Time Employed,Education - school,Car as Driver,Car Only,No,No Problem,Always,2315601,34-44,W,2,1,Car_Av,CA,5,10,1,L,1L,Saudi_W_Female,Saudi_W_Female_1L,Saudi_W_Female_1L_CA,CA,0,0,5,2,2,1,0,0
2315602,23156,2,Ms. B,Son/Daughter,Female,3,Saudi,,no,Child not at nursery,,,No License,,No Problem,,2315602,<=5,NW,2,1,Car_Av,NCA,0,0,0,L,1L,Saudi_NW_Female,Saudi_NW_Female_1L,Saudi_NW_Female_1L_NCA,NCA,0,0,0,0,0,0,0,0
2339101,23391,1,Mr. A,Head of Household,Male,40,Non-Saudi Arab,Egyptian,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2339101,34-44,W,4,1,Car_Av,CA,1,2,1,L,1L,Non-Saudi Arab_W_Male,Non-Saudi Arab_W_Male_1L,Non-Saudi Arab_W_Male_1L_CA,CA,0,0,1,0,0,1,0,0
2339102,23391,2,Ms. B,Wife,Female,35,Non-Saudi Arab,Egyptian,Yes,House Person,,,No License,No,No Problem,Always,2339102,34-44,NW,4,1,Car_Av,CA,1,2,1,L,1L,Non-Saudi Arab_NW_Female,Non-Saudi Arab_NW_Female_1L,Non-Saudi Arab_NW_Female_1L_CA,CA,0,0,1,1,0,0,0,0
2339103,23391,3,Ms. C,Son/Daughter,Female,10,Non-Saudi Arab,Egyptian,Yes,Student - Elementary School,,School Bus,No License,No,No Problem,Always,2339103,06-Nov,SP,4,1,Car_Av,CA,1,2,1,L,1L,Non-Saudi Arab_SP_Female,Non-Saudi Arab_SP_Female,Non-Saudi Arab_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2042901,20429,1,Mr. A,Head of Household,Male,56,Saudi,,Yes,Retired,,,Car Only,No,No Problem,Always,2042901,55-64,NW,10,2,Car_Av,CA,2,6,1,H,3H,Saudi_NW_Male,Saudi_NW_Male_3H,Saudi_NW_Male_3H_CA,CA,0,0,2,1,0,0,0,3
2042902,20429,2,Ms. B,Wife,Female,50,Saudi,,Yes,Unemployed,,,No License,No,Difficulty to Walk / Stand,Sometimes,2042902,45-54,NW,10,2,Car_Av,CA,1,2,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,NCA,0,0,1,1,0,0,0,0
2042903,20429,3,Ms. C,Son/Daughter,Female,28,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Sometimes,2042903,25-34,W,10,2,Car_Av,CA,2,4,1,H,3H,Saudi_W_Female,Saudi_W_Female_3H,Saudi_W_Female_3H_CA,CA,0,0,2,1,0,1,0,0
2042904,20429,4,Mr. D,Son/Daughter,Male,16,Saudi,,Yes,Student - Secondary School,,Car as Passenger,No License,No,No Problem,Sometimes,2042904,16-17,SS,10,2,Car_Av,CA,1,2,1,H,3H,Saudi_SS_Male,Saudi_SS_Male,Saudi_SS_Male_CA,CA,0,1,1,0,0,0,0,0
2042905,20429,5,Mr. E,Son/Daughter,Male,15,Saudi,,Yes,Student - Primary School,,Car as Passenger,No License,No,No Problem,Sometimes,2042905,Dec-15,SP,10,2,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2007801,20078,1,Mr. A,Head of Household,Male,39,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2007801,34-44,W,8,1,Car_Av,CA,1,2,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,1,0,0,1,0,0
2007802,20078,2,Ms. B,Wife,Female,34,Saudi,,housewife,Unemployed,,,No License,Yes,No Problem,Always,2007802,25-34,NW,8,1,Car_Av,CA,0,0,0,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,CA,0,0,0,0,0,0,0,0
2007803,20078,3,Mr. C,Son/Daughter,Male,7,Saudi,,Yes,Student - Elementary School,,School Bus,No License,No,No Problem,Never,2007803,06-Nov,SP,8,1,Car_Av,NCA,1,2,1,H,3H,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_NCA,NCA,0,1,1,0,0,0,0,0
2007804,20078,4,Ms. D,Son/Daughter,Female,3,Saudi,,child,Child not at nursery,,,No License,,No Problem,,2007804,<=5,NW,8,1,Car_Av,NCA,0,0,0,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_NCA,NCA,0,0,0,0,0,0,0,0
2386701,23867,1,Mr. A,Head of Household,Male,25-34,Non-Saudi Arab,Egyptian,Yes,Full Time Employed,"Driver- bus, taxi, limousine",Car as Driver,Car Only,No,No Problem,Always,2386701,25-34,W,2,0,Car_Nav,CA,1,3,1,L,1L,Non-Saudi Arab_W_Male,Non-Saudi Arab_W_Male_1L,Non-Saudi Arab_W_Male_1L_CA,CA,0,0,1,1,0,1,0,0
2007901,20079,1,Mr. A,Head of Household,Male,36,Saudi,,Yes,Full Time Employed,Medical Hospital - Health Center (Governmental),Car as Driver,Car Only,No,No Problem,Always,2007901,34-44,W,7,2,Car_Av,CA,1,4,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,1,1,1,1,0,0
2007902,20079,2,Ms. B,Wife,Female,26,Saudi,,housewife,Refused to Answer,,,No License,,No Problem,,2007902,25-34,NW,7,2,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_NCA,NCA,0,0,0,0,0,0,0,0
2007903,20079,3,Mr. C,Son/Daughter,Male,4,Saudi,,no,Child not at nursery,,,No License,,No Problem,,2007903,<=5,NW,7,2,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Male,Saudi_NW_Male_2M,Saudi_NW_Male_2M_NCA,NCA,0,0,0,0,0,0,0,0
2297101,22971,1,Mr. A,Head of Household,Male,53,Non-Saudi Non-Arab,India,Yes,Full Time Employed,Medical Hospital - Health Center (Private),Car as Driver,Car Only,No,No Problem,Sometimes,2297101,45-54,W,2,1,Car_Av,CA,2,4,1,L,1L,Non-Saudi Non-Arab_W_Male,Non-Saudi Non-Arab_W_Male_1L,Non-Saudi Non-Arab_W_Male_1L_CA,CA,0,0,2,1,0,1,0,0
